//use: NPCid - x y plane (optional: MapAreaName canBeAttackFromOutOfArea?)
61 - 3211 9621 0 NORTHWEST
//Banker - 0
6200 - 3011 3353 0 NORTHWEST
//Gardener - 3
3234 - 3011 3383 0 NORTHWEST
//Banker - 0
6200 - 3012 3353 0 NORTHWEST
//Banker - 0
6200 - 3013 3353 0 NORTHWEST
//Circus barker - 0
8080 - 3013 3356 0 NORTHWEST
//Banker - 0
6200 - 3014 3353 0 NORTHWEST
//Banker - 0
6200 - 2952 3312 0 NORTHWEST
//Gardener - 4
1217 - 3019 3368 0 NORTHWEST
//Garden supplier - 0
4251 - 3020 3373 0 NORTHWEST
//null - 0
11641 - 2952 3312 0 NORTHWEST
//null - 0
8089 - 3030 3350 0 NORTHWEST
//Herald of Falador - 0
13939 - 3036 3356 0 NORTHWEST
//Guard - 21
3228 - 3036 3357 0 NORTHWEST
//Ikis Krum - 0
12237 - 3048 3366 0 NORTHWEST
//Dwarf - 11
3219 - 3028 3344 0 NORTHWEST
//Dwarf - 0
56 - 3042 3344 0 NORTHWEST
//null - 0
6636 - 3043 3343 0 NORTHWEST
//null - 0
6637 - 3045 3343 0 NORTHWEST
//null - 0
6638 - 3047 3343 0 NORTHWEST
//Imp - 2
708 - 2992 3304 0 NORTHWEST
//null - 0
6642 - 3045 3341 0 NORTHWEST
//null - 0
6647 - 3045 3336 0 NORTHWEST
//Aksel - 0
6663 - 3038 3338 0 NORTHWEST
//null - 0
6665 - 3057 3342 0 NORTHWEST
//null - 0
6640 - 3045 3334 0 NORTHWEST
//null - 0
6641 - 3047 3334 0 NORTHWEST
//null - 0
6639 - 3043 3334 0 NORTHWEST
//Dwarf - 0
65 - 3048 3333 0 NORTHWEST
//Dwarf - 0
3294 - 3022 3338 0 NORTHWEST
//Dwarf - 0
3295 - 3019 3337 0 NORTHWEST
//Guard - 22
3229 - 3040 3354 0 NORTHWEST
//Suak - 0
6654 - 3060 3339 0 NORTHWEST
//null - 0
5576 - 3063 3348 0 NORTHWEST
//Dwarf - 10
3221 - 3024 3332 0 NORTHWEST
//Elof - 0
6653 - 3043 9719 0 NORTHWEST
//null - 0
6666 - 3057 9709 0 NORTHWEST
//Sten - 0
69 - 3059 9712 0 NORTHWEST
//Dwarf - 0
6655 - 3038 9696 0 NORTHWEST
//Dwarf - 0
6656 - 3038 9694 0 NORTHWEST
//Isak - 0
6652 - 3030 9690 0 NORTHWEST
//Dwarf - 0
382 - 3017 3339 0 NORTHWEST
//Dwarf - 11
3220 - 3013 3338 0 NORTHWEST
//White Knight - 36
19 - 2998 3341 0 NORTHWEST
//null - 0
8276 - 2997 3342 0 NORTHWEST
//null - 0
8478 - 2997 3341 0 NORTHWEST
//null - 0
8277 - 2997 3339 0 NORTHWEST
//null - 0
8477 - 2996 3342 0 NORTHWEST
//null - 0
8278 - 2994 3342 0 NORTHWEST
//Guard - 21
9 - 3008 3324 0 NORTHWEST
//Guard - 21
9 - 3007 3321 0 NORTHWEST
//Guard - 21
9 - 3005 3321 0 NORTHWEST
//Pig - 0
2316 - 3015 3311 0 NORTHWEST
//Pig - 0
2317 - 3016 3309 0 NORTHWEST
//Piglet - 0
2319 - 3017 3309 0 NORTHWEST
//Piglet - 0
2318 - 3017 3307 0 NORTHWEST
//Scribe - 0
5915 - 2991 3305 0 NORTHWEST
//Chicken - 1
2314 - 3017 3298 0 NORTHWEST
//Rat - 1
47 - 3019 3295 0 NORTHWEST
//Chicken - 1
2313 - 3014 3294 0 NORTHWEST
//Cow calf - 2
2310 - 3026 3307 0 NORTHWEST
//Rat - 1
47 - 3014 3294 0 NORTHWEST
//Cow - 2
81 - 3027 3307 0 NORTHWEST
//Chicken - 1
2314 - 3019 3292 0 NORTHWEST
//Rooster - 0
2312 - 3014 3292 0 NORTHWEST
//Dog - 0
98 - 3019 3289 0 NORTHWEST
//Chicken - 1
2315 - 3018 3289 0 NORTHWEST
//Cow calf - 2
2310 - 3028 3310 0 NORTHWEST
//Cow - 2
1767 - 3028 3311 0 NORTHWEST
//Cow - 2
81 - 3028 3305 0 NORTHWEST
//Imp - 2
708 - 3025 3328 0 NORTHWEST
//Cow - 2
397 - 3034 3301 0 NORTHWEST
//Cow - 2
81 - 3035 3303 0 NORTHWEST
//Cow - 2
81 - 3036 3307 0 NORTHWEST
//Milk seller - 0
11547 - 2960 3248 0 NORTHWEST
//Cow calf - 2
2310 - 3040 3307 0 NORTHWEST
//Cow - 2
397 - 3043 3311 0 NORTHWEST
//Sheepdog - 0
2311 - 2960 3248 0 NORTHWEST
//Sarah - 0
2304 - 3039 3293 0 NORTHWEST
//Chicken - 1
2315 - 3035 3291 0 NORTHWEST
//Chicken - 1
2313 - 3026 3286 0 NORTHWEST
//Chicken - 1
2314 - 3034 3283 0 NORTHWEST
//Chicken - 1
2313 - 3025 3283 0 NORTHWEST
//Chicken - 1
2313 - 3020 3284 0 NORTHWEST
//Elstan - 0
2323 - 3048 3303 0 NORTHWEST
//Chicken - 1
2314 - 3019 3283 0 NORTHWEST
//Tool leprechaun - 0
7557 - 3056 3310 0 NORTHWEST
//Wayne - 0
581 - 2975 3314 0 NORTHWEST
//Captain of the Guard - 0
13633 - 2984 3288 0 NORTHWEST
//Sergeant-at-Arms - 0
5914 - 2969 3288 0 NORTHWEST
//Avalani - 0
13827 - 2960 3264 0 NORTHWEST
//Baby squirrel - 0
7311 - 2956 3273 0 NORTHWEST
//Baby squirrel - 0
6921 - 2954 3273 0 NORTHWEST
//Baby squirrel - 0
7312 - 2950 3268 0 NORTHWEST
//Baby squirrel - 0
7309 - 2946 3280 0 NORTHWEST
//Baby squirrel - 0
7310 - 2946 3272 0 NORTHWEST
//Highwayman - 5
2677 - 2945 3307 0 NORTHWEST
//Imp - 2
708 - 2955 3310 0 NORTHWEST
//Master Crafter - 0
805 - 2936 3290 0 NORTHWEST
//Master Crafter - 0
2733 - 2934 3287 0 NORTHWEST
//Cow - 2
1767 - 2927 3288 0 NORTHWEST
//null - 0
5065 - 2925 3303 0 NORTHWEST
//Cow - 2
397 - 2880 3248 0 NORTHWEST
//Cow calf - 2
2310 - 2919 3290 0 NORTHWEST
//Cow - 2
81 - 2925 3285 0 NORTHWEST
//Cow - 2
1767 - 2918 3290 0 NORTHWEST
//Cow - 2
81 - 2916 3291 0 NORTHWEST
//Hobgoblin - 28
2688 - 2912 3283 0 NORTHWEST
//Hobgoblin - 28
2687 - 2912 3284 0 NORTHWEST
//Master Crafter - 0
2732 - 2936 3282 0 NORTHWEST
//Cow - 2
1767 - 2927 3283 0 NORTHWEST
//Cow - 2
81 - 2936 3278 0 NORTHWEST
//Cow - 2
81 - 2925 3275 0 NORTHWEST
//Cow calf - 2
2310 - 2936 3276 0 NORTHWEST
//Ram - 2
3673 - 2924 3318 0 NORTHWEST
//Sheep - 0
1765 - 2923 3318 0 NORTHWEST
//Sheep - 0
1765 - 2919 3319 0 NORTHWEST
//Sheep - 0
5161 - 2924 3320 0 NORTHWEST
//Sheep - 0
5161 - 2923 3320 0 NORTHWEST
//Li'l lamb - 0
5146 - 2931 3319 0 NORTHWEST
//Sheep - 0
43 - 2923 3322 0 NORTHWEST
//Sheep - 0
43 - 2927 3322 0 NORTHWEST
//Frog - 0
2689 - 2918 3319 0 NORTHWEST
//Make-over Mage - 0
2676 - 2914 3322 0 NORTHWEST
//Ram - 2
3673 - 2924 3325 0 NORTHWEST
//Iconis - 0
8879 - 2930 3326 0 NORTHWEST
//Sheep - 0
43 - 2924 3327 0 NORTHWEST
//Dark wizard - 22
3243 - 2906 3331 0 NORTHWEST
//Dark wizard - 23
3242 - 2910 3332 0 NORTHWEST
//Dark wizard - 11
3244 - 2909 3333 0 NORTHWEST
//Dark wizard - 22
3243 - 2909 3333 0 NORTHWEST
//Dark wizard - 23
3242 - 2910 3337 0 NORTHWEST
//Dark wizard - 11
3245 - 2907 3336 0 NORTHWEST
//Imp - 2
708 - 2935 3340 0 NORTHWEST
//Dark wizard - 23
3242 - 2904 3331 0 NORTHWEST
//Man - 0
1086 - 2967 3265 0 NORTHWEST
//Imp - 2
708 - 2943 3249 0 NORTHWEST
//Highwayman - 5
180 - 2954 3244 0 NORTHWEST
//Rat - 1
2682 - 2904 3208 0 NORTHWEST
//Baby raccoon - 0
7276 - 2992 3252 0 NORTHWEST
//Baby Raccoon - 0
7275 - 2993 3250 0 NORTHWEST
//Baby Raccoon - 0
7275 - 3000 3258 0 NORTHWEST
//Fire wizard - 13
2709 - 3000 3268 0 NORTHWEST
//Earth wizard - 13
2711 - 3002 3269 0 NORTHWEST
//Baby raccoon - 0
7276 - 3000 3250 0 NORTHWEST
//Malignius Mortifer - 0
2713 - 3001 3269 0 NORTHWEST
//Water wizard - 13
2710 - 3001 3268 0 NORTHWEST
//Air wizard - 13
2712 - 3003 3267 0 NORTHWEST
//Baby raccoon - 0
6997 - 3007 3261 0 NORTHWEST
//Betty - 0
583 - 3011 3258 0 NORTHWEST
//Musician - 0
5439 - 3017 3277 0 NORTHWEST
//Mugger - 6
175 - 3015 3258 0 NORTHWEST
//Duck - 1
46 - 3015 3285 0 NORTHWEST
//Duck - 1
2693 - 3015 3285 0 NORTHWEST
//Brian - 0
559 - 3028 3252 0 NORTHWEST
//Grum - 0
556 - 3015 3245 0 NORTHWEST
//Seagull - 2
6115 - 3027 3239 0 NORTHWEST
//Man - 2
1 - 3019 3236 0 NORTHWEST
//Seagull - 3
6116 - 3028 3236 0 NORTHWEST
//Woman - 2
4 - 3010 3236 0 NORTHWEST
//Seagull - 2
6115 - 3032 3235 0 NORTHWEST
//Bellemorde - 0
2942 - 3017 3235 0 NORTHWEST
//Seagull - 2
6115 - 3026 3233 0 NORTHWEST
//The Face - 0
2950 - 3018 3230 0 NORTHWEST
//Thief - 16
2674 - 3017 3230 0 NORTHWEST
//Thief - 16
8 - 3016 3230 0 NORTHWEST
//Monk of Entrana - 0
2728 - 3042 3236 0 NORTHWEST
//Monk of Entrana - 0
657 - 3043 3237 0 NORTHWEST
//null - 0
377 - 3029 3223 0 NORTHWEST
//null - 0
558 - 3013 3221 0 NORTHWEST
//null - 0
378 - 3027 3220 0 NORTHWEST
//null - 0
376 - 3026 3219 0 NORTHWEST
//null - 0
11663 - 3029 3206 0 NORTHWEST
//Seagull - 2
6115 - 3026 3205 0 NORTHWEST
//null - 0
11652 - 3029 3205 0 NORTHWEST
//Wydin - 0
557 - 3012 3203 0 NORTHWEST
//Seagull - 2
6115 - 3027 3203 0 NORTHWEST
//Seagull - 3
6116 - 3029 3204 0 NORTHWEST
//null - 0
11503 - 3042 3203 0 NORTHWEST
//Seagull - 2
6115 - 3025 3203 0 NORTHWEST
//Squire - 0
3801 - 2976 3176 0 NORTHWEST
//null - 0
11513 - 3040 3202 0 NORTHWEST
//Thief - 16
2696 - 3013 3196 0 NORTHWEST
//Rat - 1
47 - 3013 3195 0 NORTHWEST
//Trader Stan - 0
4650 - 3041 3194 0 NORTHWEST
//Pirate - 23
2695 - 3013 3193 0 NORTHWEST
//null - 0
11504 - 3043 3203 0 NORTHWEST
//Trader Crewmember - 0
4656 - 3038 3192 0 NORTHWEST
//Trader Crewmember - 0
4653 - 3040 3192 0 NORTHWEST
//null - 0
2392 - 3043 3204 0 NORTHWEST
//Cap'n Hand - 0
2539 - 3014 3191 0 NORTHWEST
//Rick Turpentine - 0
2476 - 3017 3190 0 NORTHWEST
//Wormbrain - 2
745 - 3013 3190 0 NORTHWEST
//Mugger - 6
2697 - 3018 3188 0 NORTHWEST
//Rat - 1
47 - 3020 3186 0 NORTHWEST
//Rat - 1
47 - 3020 3187 0 NORTHWEST
//Guard - 0
2704 - 3018 3184 0 NORTHWEST
//Rat - 1
47 - 3020 3184 0 NORTHWEST
//Klarense - 0
744 - 3047 3204 0 NORTHWEST
//Seagull - 3
6116 - 3047 3203 0 NORTHWEST
//null - 0
734 - 3044 3255 0 NORTHWEST
//Monk of Entrana - 0
2729 - 3047 3234 0 NORTHWEST
//Stanky Morgan - 0
6667 - 3047 3259 0 NORTHWEST
//Bard Roberts - 0
3509 - 3048 3259 0 NORTHWEST
//Jack Seagull - 0
2690 - 3047 3256 0 NORTHWEST
//Longbow Ben - 0
2691 - 3048 3258 0 NORTHWEST
//Ahab - 0
2692 - 3049 3256 0 NORTHWEST
//Flippers McGraw - 0
6668 - 3049 3259 0 NORTHWEST
//Thaki the delivery dwarf - 0
7115 - 3050 3259 0 NORTHWEST
//Redbeard Frank - 0
375 - 3053 3249 0 NORTHWEST
//null - 0
1205 - 3054 3254 0 NORTHWEST
//null - 0
1207 - 3055 3254 0 NORTHWEST
//Frizzy Skernip - 0
4560 - 3062 3252 0 NORTHWEST
//Tool leprechaun - 0
3021 - 3065 3255 0 NORTHWEST
//Imp - 2
708 - 2976 3176 0 NORTHWEST
//Highwayman - 5
7443 - 3000 3216 0 NORTHWEST
//Pig - 0
4611 - 3076 3259 0 NORTHWEST
//Piglet - 0
2242 - 3075 3256 0 NORTHWEST
//Bush - 0
8105 - 3072 3287 0 NORTHWEST
//Crow - 0
2252 - 3079 3273 0 NORTHWEST
//Piglet - 0
2243 - 3077 3260 0 NORTHWEST
//Crow - 0
1755 - 3084 3268 0 NORTHWEST
//Aggie - 0
922 - 3086 3261 0 NORTHWEST
//Crow - 0
1755 - 3086 3265 0 NORTHWEST
//null - 0
3820 - 3088 3255 0 NORTHWEST
//Piglet - 0
2242 - 3077 3255 0 NORTHWEST
//Market Guard - 20
2236 - 3082 3252 0 NORTHWEST
//null - 0
11570 - 3089 3255 0 NORTHWEST
//Olivia - 0
2233 - 3079 3253 0 NORTHWEST
//Martin the Master Gardener - 0
3299 - 3079 3253 0 NORTHWEST
//Town crier - 0
6136 - 3000 3216 0 NORTHWEST
//Rat - 1
47 - 3090 3270 0 NORTHWEST
//Rat - 1
47 - 3090 3268 0 NORTHWEST
//null - 0
11572 - 3090 3250 0 NORTHWEST
//Rat - 1
47 - 3091 3266 0 NORTHWEST
//Fortunato - 0
3671 - 3085 3250 0 NORTHWEST
//Bank guard - 0
2574 - 3087 3248 0 NORTHWEST
//Diango - 0
970 - 3081 3247 0 NORTHWEST
//Master Farmer - 0
2234 - 3081 3247 0 NORTHWEST
//Crow - 0
1756 - 3085 3248 0 NORTHWEST
//Gourmet impling - 0
1030 - 3000 3216 0 NORTHWEST
//Banker - 0
4456 - 3090 3245 0 NORTHWEST
//Market Guard - 20
2236 - 3083 3245 0 NORTHWEST
//Banker - 0
4458 - 3090 3244 0 NORTHWEST
//Man - 0
4593 - 3094 3258 0 NORTHWEST
//Shady stranger - 30
8339 - 3000 3216 0 NORTHWEST
//Miss Schism - 0
2634 - 3095 3252 0 NORTHWEST
//Banker - 0
4459 - 3090 3241 0 NORTHWEST
//Banker - 0
4457 - 3090 3242 0 NORTHWEST
//Crow - 0
4570 - 3096 3264 0 NORTHWEST
//Suspicious outsider - 50
8436 - 3000 3216 0 NORTHWEST
//Gull - 0
451 - 3000 3216 0 NORTHWEST
//Ned - 0
918 - 3100 3260 0 NORTHWEST
//Shady stranger - 30
8339 - 3102 3235 0 NORTHWEST
//Gull - 0
451 - 3077 3234 0 NORTHWEST
//Crow - 0
1754 - 3107 3250 0 NORTHWEST
//Shady stranger - 30
8339 - 3099 3264 0 NORTHWEST
//Morgan - 0
755 - 3100 3268 0 NORTHWEST
//Musician - 0
30 - 3110 3253 0 NORTHWEST
//Crow - 0
1754 - 3110 3262 0 NORTHWEST
//null - 0
915 - 3113 3263 0 NORTHWEST
//Crow - 0
1756 - 3116 3279 0 NORTHWEST
//Crow - 0
4570 - 3115 3270 0 NORTHWEST
//Crow - 0
1754 - 3117 3278 0 NORTHWEST
//Woman - 0
4590 - 3100 3281 0 NORTHWEST
//Goblin - 2
12353 - 3111 3282 0 NORTHWEST
//Crow - 0
1756 - 3096 3283 0 NORTHWEST
//Potter - 0
4579 - 3093 3283 0 NORTHWEST
//Crow - 0
1755 - 3118 3281 0 NORTHWEST
//Crow - 0
4571 - 3103 3294 0 NORTHWEST
//Farmer - 0
1761 - 3121 3274 0 NORTHWEST
//Prince Ali - 0
920 - 3121 3243 0 NORTHWEST
//Crow - 0
2252 - 3100 3243 0 NORTHWEST
//Jail guard - 26
447 - 3114 3242 0 NORTHWEST
//Joe - 0
916 - 3122 3245 0 NORTHWEST
//Crow - 0
2252 - 3122 3253 0 NORTHWEST
//Jail guard - 26
449 - 3124 3249 0 NORTHWEST
//Jail guard - 26
917 - 3126 3246 0 NORTHWEST
//Jail guard - 26
917 - 3128 3249 0 NORTHWEST
//Jail guard - 26
448 - 3120 3238 0 NORTHWEST
//Crow - 0
4571 - 3109 3234 0 NORTHWEST
//Lady Keli - 0
919 - 3130 3246 0 NORTHWEST
//Babe - 0
8204 - 3113 3220 0 NORTHWEST
//Norman - 0
8203 - 3111 3219 0 NORTHWEST
//Trogs - 0
8202 - 3040 3200 0 NORTHWEST
//Maggie - 0
8078 - 3105 3216 0 NORTHWEST
//Wendy - 0
8201 - 3100 3216 0 NORTHWEST
//Fishing spot - 0
327 - 3086 3227 0 NORTHWEST
//Fishing spot - 0
327 - 3086 3228 0 NORTHWEST
//Fishing spot - 0
327 - 3085 3231 0 NORTHWEST
//Fishing spot - 0
327 - 3085 3230 0 NORTHWEST
//Gull - 0
450 - 3081 3220 0 NORTHWEST
//Gull - 0
450 - 3081 3222 0 NORTHWEST
//Wizard - 9
13 - 3107 3170 0 NORTHWEST
//Wizard - 0
13945 - 3099 3168 0 NORTHWEST
//Ariane - 0
13942 - 3099 3169 0 NORTHWEST
//Wizard - 9
13 - 3112 3167 0 NORTHWEST
//Professor Onglewip - 0
4585 - 3115 3160 0 NORTHWEST
//null - 0
2385 - 3112 3159 0 NORTHWEST
//Wizard - 9
13 - 3107 3156 0 NORTHWEST
//Wizard - 9
13 - 3107 3154 0 NORTHWEST
//Sedridor - 0
300 - 3105 9569 0 NORTHWEST
//Chicken - 1
41 - 3109 9569 0 NORTHWEST
//Isidor - 0
8544 - 3103 9560 0 NORTHWEST
//Wizard - 0
1263 - 3109 3159 1 NORTHWEST
//Traiborn - 0
881 - 3112 3162 1 NORTHWEST
//null - 0
8655 - 3105 3161 1 NORTHWEST
//Wizard - 9
13 - 3109 3158 1 NORTHWEST
//Wizard - 9
13 - 3110 3159 1 NORTHWEST
//Wizard Elriss - 0
8032 - 1694 5462 2 NORTHWEST
//Wizard - 0
8035 - 1648 5408 2 NORTHWEST
//Larriar - 0
13632 - 1692 5465 2 NORTHWEST
//Wizard - 0
8034 - 1703 5468 2 NORTHWEST
//Wizard - 0
8036 - 1702 5466 2 NORTHWEST
//Wizard - 0
8038 - 1692 5469 2 NORTHWEST
//Wizard - 0
8037 - 1703 5469 2 NORTHWEST
//Wizard - 0
8040 - 1691 5473 2 NORTHWEST
//Wizard - 0
8033 - 1648 5408 2 NORTHWEST
//Wizard Korvak - 0
8029 - 1699 5471 2 NORTHWEST
//Wizard Acantha - 0
8031 - 1693 5473 2 NORTHWEST
//Wizard - 0
8039 - 1703 5464 2 NORTHWEST
//Wizard Vief - 0
8030 - 1698 5474 2 NORTHWEST
//Lesser demon - 82
82 - 3056 3112 2 NORTHWEST
//Wizard Mizgog - 0
706 - 3103 3163 2 NORTHWEST
//null - 0
707 - 3113 3160 2 NORTHWEST
//Black Knight - 33
178 - 3121 3217 0 NORTHWEST
//Goblin - 2
12355 - 3117 3308 0 NORTHWEST
//null - 85
152 - 3122 3335 0 NORTHWEST
//null - 85
152 - 3107 3337 0 NORTHWEST
//null - 85
152 - 3111 3339 0 NORTHWEST
//null - 85
152 - 3107 3342 0 NORTHWEST
//null - 85
152 - 3120 3344 0 NORTHWEST
//null - 85
152 - 3115 3344 0 NORTHWEST
//null - 85
152 - 3107 3344 0 NORTHWEST
//null - 85
152 - 3108 3346 0 NORTHWEST
//null - 85
152 - 3103 3347 0 NORTHWEST
//null - 85
152 - 3111 3348 0 NORTHWEST
//null - 0
2257 - 3110 3556 0 NORTHWEST
//Skeleton - 25
5338 - 3109 3570 0 NORTHWEST
//Skeleton - 25
5339 - 3099 3568 0 NORTHWEST
//Skeleton - 22
5333 - 3105 3549 0 NORTHWEST
//Skeleton - 25
5340 - 3102 3560 0 NORTHWEST
//Skeleton - 25
92 - 3105 3566 0 NORTHWEST
//Skeleton - 22
5332 - 3098 3559 0 NORTHWEST
//Skeleton - 25
5337 - 3096 3563 0 NORTHWEST
//Grizzly bear - 21
105 - 3097 3591 0 NORTHWEST
//Grizzly bear - 21
105 - 3109 3600 0 NORTHWEST
//Grizzly bear - 21
105 - 3091 3609 0 NORTHWEST
//Black unicorn - 27
133 - 3079 3618 0 NORTHWEST
//Black unicorn - 27
133 - 3070 3629 0 NORTHWEST
//Black unicorn - 27
133 - 3073 3634 0 NORTHWEST
//Black unicorn - 27
133 - 3088 3636 0 NORTHWEST
//Black unicorn - 27
133 - 3092 3637 0 NORTHWEST
//Black unicorn - 27
133 - 3073 3636 0 NORTHWEST
//Black unicorn Foal - 22
1329 - 3073 3640 0 NORTHWEST
//Black unicorn - 27
133 - 3070 3657 0 NORTHWEST
//Hellhound - 122
49 - 3104 3680 0 NORTHWEST
//Hellhound - 122
49 - 3114 3688 0 NORTHWEST
//Lesser demon - 82
4696 - 3118 3695 0 NORTHWEST
//Hellhound - 122
49 - 3121 3675 0 NORTHWEST
//Lesser demon - 82
4695 - 3097 3696 0 NORTHWEST
//Hellhound - 122
49 - 3127 3695 0 NORTHWEST
//Hellhound - 122
49 - 3129 3678 0 NORTHWEST
//Hellhound - 122
49 - 3130 3689 0 NORTHWEST
//Hellhound - 122
49 - 3128 3665 0 NORTHWEST
//Greater demon - 92
4701 - 3149 3690 0 NORTHWEST
//Hellhound - 122
49 - 3135 3701 0 NORTHWEST
//Greater demon - 92
4700 - 3144 3701 0 NORTHWEST
//Lesser demon - 82
4697 - 3125 3706 0 NORTHWEST
//Greater demon - 92
4698 - 3139 3712 0 NORTHWEST
//Greater demon - 92
4699 - 3159 3707 0 NORTHWEST
//Ankou - 82
4382 - 3162 3716 0 NORTHWEST
//Greater demon - 92
83 - 3169 3711 0 NORTHWEST
//Ankou - 82
4382 - 3175 3717 0 NORTHWEST
//Ankou - 82
4382 - 3161 3727 0 NORTHWEST
//Zombie - 18
5312 - 3210 3667 0 NORTHWEST
//Zombie - 24
5325 - 3136 3616 0 NORTHWEST
//Zombie - 24
5327 - 3224 3671 0 NORTHWEST
//Zombie - 18
5311 - 3231 3673 0 NORTHWEST
//null - 0
2389 - 3219 3677 0 NORTHWEST
//Zombie - 18
5310 - 3212 3682 0 NORTHWEST
//Zombie - 18
5312 - 3217 3688 0 NORTHWEST
//Zombie - 24
5324 - 3221 3682 0 NORTHWEST
//Zombie - 24
5323 - 3221 3693 0 NORTHWEST
//Zombie - 18
5313 - 3224 3686 0 NORTHWEST
//Zombie - 18
5311 - 3225 3677 0 NORTHWEST
//Zombie - 18
5310 - 3228 3680 0 NORTHWEST
//Zombie - 24
5326 - 3229 3683 0 NORTHWEST
//Zombie - 18
5311 - 3229 3689 0 NORTHWEST
//Zombie - 18
5310 - 3230 3683 0 NORTHWEST
//Zombie - 18
5310 - 3234 3692 0 NORTHWEST
//Zombie - 18
5311 - 3239 3681 0 NORTHWEST
//Rat - 1
47 - 3243 3687 0 NORTHWEST
//Zombie - 18
5313 - 3243 3688 0 NORTHWEST
//Zombie - 18
5313 - 3242 3687 0 NORTHWEST
//Zombie - 18
5312 - 3241 3694 0 NORTHWEST
//Rat - 1
47 - 3249 3669 0 NORTHWEST
//Zombie - 18
5311 - 3236 3694 0 NORTHWEST
//Rat - 1
47 - 3252 3675 0 NORTHWEST
//Rat - 1
47 - 3252 3680 0 NORTHWEST
//Zombie - 24
5325 - 3232 3698 0 NORTHWEST
//Rat - 1
47 - 3259 3683 0 NORTHWEST
//Skeleton - 25
5338 - 3264 3687 0 NORTHWEST
//Skeleton - 25
5340 - 3265 3672 0 NORTHWEST
//Skeleton - 25
92 - 3265 3683 0 NORTHWEST
//Skeleton - 25
5339 - 3273 3681 0 NORTHWEST
//Skeleton - 25
5337 - 3272 3683 0 NORTHWEST
//Ghost - 19
103 - 3278 3670 0 NORTHWEST
//Black salamander - 0
5116 - 3291 3675 0 NORTHWEST
//Black salamander - 0
5116 - 3293 3678 0 NORTHWEST
//Black salamander - 0
5116 - 3302 3671 0 NORTHWEST
//Black salamander - 0
5116 - 3299 3666 0 NORTHWEST
//Black salamander - 0
5116 - 3319 3662 0 NORTHWEST
//Black salamander - 0
5116 - 3309 3661 0 NORTHWEST
//Hill Giant - 28
4690 - 3256 3624 0 NORTHWEST
//Black salamander - 0
5116 - 3321 3661 0 NORTHWEST
//Green dragon - 79
941 - 3340 3678 0 NORTHWEST
//Green dragon - 79
4677 - 3335 3687 0 NORTHWEST
//Green dragon - 79
4679 - 3333 3694 0 NORTHWEST
//Green dragon - 79
941 - 3339 3695 0 NORTHWEST
//Green dragon - 79
4679 - 3341 3685 0 NORTHWEST
//Green dragon - 79
4677 - 3338 3700 0 NORTHWEST
//Green dragon - 79
941 - 3344 3705 0 NORTHWEST
//Green dragon - 79
4678 - 3335 3701 0 NORTHWEST
//Green dragon - 79
4678 - 3350 3687 0 NORTHWEST
//Green dragon - 79
4680 - 3349 3696 0 NORTHWEST
//Fishing spot - 0
3804 - 3349 3793 0 NORTHWEST
//Lesser demon - 82
4697 - 3331 3853 0 NORTHWEST
//William - 0
1778 - 3260 3859 0 NORTHWEST
//Greater demon - 92
4700 - 3283 3882 0 NORTHWEST
//Greater demon - 92
4701 - 3286 3901 0 NORTHWEST
//Greater demon - 92
4698 - 3306 3890 0 NORTHWEST
//Greater demon - 92
4699 - 3301 3871 0 NORTHWEST
//Giant spider - 27
60 - 3189 3883 0 NORTHWEST
//Spider - 1
61 - 3182 3878 0 NORTHWEST
//Giant spider - 27
60 - 3182 3882 0 NORTHWEST
//Spider - 1
61 - 3182 3886 0 NORTHWEST
//Spider - 1
61 - 3182 3888 0 NORTHWEST
//Giant spider - 27
60 - 3177 3871 0 NORTHWEST
//Giant spider - 27
60 - 3176 3878 0 NORTHWEST
//Spider - 1
61 - 3175 3888 0 NORTHWEST
//Spider - 1
61 - 3175 3879 0 NORTHWEST
//Spider - 1
61 - 3174 3879 0 NORTHWEST
//Spider - 1
61 - 3174 3882 0 NORTHWEST
//Spider - 1
61 - 3175 3885 0 NORTHWEST
//Giant spider - 27
60 - 3173 3892 0 NORTHWEST
//Spider - 1
61 - 3172 3876 0 NORTHWEST
//Spider - 1
61 - 3172 3894 0 NORTHWEST
//Spider - 1
61 - 3172 3885 0 NORTHWEST
//Giant spider - 27
60 - 3171 3884 0 NORTHWEST
//Spider - 1
61 - 3165 3886 0 NORTHWEST
//Giant spider - 27
60 - 3166 3874 0 NORTHWEST
//Spider - 1
61 - 3165 3896 0 NORTHWEST
//Spider - 1
61 - 3166 3886 0 NORTHWEST
//Giant spider - 27
60 - 3169 3900 0 NORTHWEST
//Giant spider - 27
60 - 3165 3881 0 NORTHWEST
//Giant spider - 27
60 - 3164 3888 0 NORTHWEST
//Spider - 1
61 - 3164 3893 0 NORTHWEST
//Giant spider - 27
60 - 3163 3894 0 NORTHWEST
//Spider - 1
61 - 3163 3881 0 NORTHWEST
//Giant spider - 27
60 - 3162 3894 0 NORTHWEST
//Spider - 1
61 - 3159 3889 0 NORTHWEST
//Hill Giant - 28
4690 - 3105 3876 0 NORTHWEST
//Deadly red spider - 34
63 - 3074 3892 0 NORTHWEST
//Lesser demon - 82
4694 - 3098 3870 0 NORTHWEST
//Deadly red spider - 34
63 - 3071 3894 0 NORTHWEST
//Deadly red spider - 34
63 - 3062 3897 0 NORTHWEST
//Rock - 0
8109 - 3059 3893 0 NORTHWEST
